P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,class,action,well
1.0,0.2523369,-0.9401991,0.8176422,-0.92198056,0,0,WELL-00001
1.0,0.2523369,-0.9396372,0.8176434,-0.92198056,0,0,WELL-00001
1.0,0.2523369,-0.9384331,0.8176456,-0.92198074,0,0,WELL-00001
1.0,0.2523369,-0.9376304,0.8176473,-0.9219809,0,0,WELL-00001
1.0,0.2523369,-0.9383529,0.81764805,-0.9219811,0,0,WELL-00001
1.0,0.2523369,-0.9399583,0.81764853,-0.9219811,0,0,WELL-00001
1.0,0.2523369,-0.94565743,0.81764996,-0.9219811,0,0,WELL-00001
1.0,0.2523369,-0.9462193,0.8176502,-0.9219811,0,0,WELL-00001
1.0,0.2523369,-0.9545674,0.8176524,-0.92198133,0,0,WELL-00001
1.0,0.2523369,-0.95665437,0.8176529,-0.92198133,0,0,WELL-00001
1.0,0.2523369,-0.96034676,0.81765413,-0.92198133,0,0,WELL-00001
1.0,0.2523369,-0.96082836,0.81765413,-0.92198133,0,0,WELL-00001
1.0,0.2523369,-0.96187186,0.8176544,-0.9219815,0,0,WELL-00001
1.0,0.2523369,-0.96347725,0.81765485,-0.9219815,0,0,WELL-00001
1.0,0.2523369,-0.9686948,0.8176563,-0.9219817,0,0,WELL-00001
1.0,0.2523369,-0.9683737,0.8176566,-0.9219817,0,0,WELL-00001
1.0,0.2523369,-0.9678921,0.8176566,-0.9219817,0,0,WELL-00001
1.0,0.2523369,-0.9655643,0.817658,-0.9219817,0,0,WELL-00001
1.0,0.2523369,-0.95641357,0.8176629,-0.9219821,0,0,WELL-00001
1.0,0.2523369,-0.95537007,0.8176636,-0.9219821,0,0,WELL-00001
1.0,0.2523369,-0.9485471,0.817667,-0.9219823,0,0,WELL-00001
1.0,0.2523369,-0.9404399,0.81767136,-0.9219827,0,0,WELL-00001
1.0,0.2523369,-0.9389148,0.8176724,-0.9219827,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.81767356,-0.9219829,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8176772,-0.92198306,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.81767744,-0.92198306,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.81767774,-0.92198306,0,0,WELL-00001
1.0,0.25245243,-0.9373094,0.8176814,-0.9219835,0,0,WELL-00001
1.0,0.25250554,-0.9373094,0.8176816,-0.9219835,0,0,WELL-00001
1.0,0.25255552,-0.9373094,0.8176821,-0.9219835,0,0,WELL-00001
1.0,0.25265545,-0.9373094,0.81768304,-0.9219835,0,0,WELL-00001
1.0,0.25272414,-0.9373094,0.8176836,-0.9219835,0,0,WELL-00001
1.0,0.2529584,-0.9373094,0.8176855,-0.92198366,0,0,WELL-00001
1.0,0.2530271,-0.9373094,0.81768596,-0.92198366,0,0,WELL-00001
1.0,0.25312704,-0.9373094,0.817687,-0.92198384,0,0,WELL-00001
1.0,0.25314578,-0.9373094,0.8176872,-0.92198384,0,0,WELL-00001
1.0,0.25319576,-0.9373094,0.81768745,-0.92198384,0,0,WELL-00001
1.0,0.25356427,-0.9373094,0.8176906,-0.9219841,0,0,WELL-00001
1.0,0.25376728,-0.9373094,0.8176923,-0.92198426,0,0,WELL-00001
1.0,0.2539703,-0.9373094,0.817694,-0.92198426,0,0,WELL-00001
1.0,0.25433883,-0.9373094,0.81769717,-0.9219847,0,0,WELL-00001
1.0,0.2543919,-0.9373094,0.8176974,-0.9219847,0,0,WELL-00001
1.0,0.25442314,-0.9373094,0.8176979,-0.9219847,0,0,WELL-00001
1.0,0.25449184,-0.9373094,0.81769836,-0.9219847,0,0,WELL-00001
1.0,0.2546761,-0.9373094,0.81769985,-0.92198485,0,0,WELL-00001
1.0,0.25486037,-0.9373094,0.8177013,-0.92198485,0,0,WELL-00001
1.0,0.25504777,-0.9373094,0.817703,-0.92198485,0,0,WELL-00001
1.0,0.25523204,-0.9373094,0.81770444,-0.92198503,0,0,WELL-00001
1.0,0.2556037,-0.9373094,0.81770766,-0.92198545,0,0,WELL-00001
1.0,0.25585666,-0.9373094,0.8177098,-0.92198545,0,0,WELL-00001
1.0,0.2560909,-0.9373094,0.8177118,-0.9219856,0,0,WELL-00001
1.0,0.25612524,-0.9373094,0.817712,-0.9219856,0,0,WELL-00001
1.0,0.2563095,-0.9373094,0.81771374,-0.9219858,0,0,WELL-00001
1.0,0.25632825,-0.9373094,0.81771374,-0.9219858,0,0,WELL-00001
1.0,0.25637823,-0.9373094,0.8177142,-0.9219858,0,0,WELL-00001
1.0,0.25651252,-0.9373094,0.8177154,-0.9219858,0,0,WELL-00001
1.0,0.2566968,-0.9373094,0.8177169,-0.921986,0,0,WELL-00001
1.0,0.25688106,-0.9373094,0.81771857,-0.921986,0,0,WELL-00001
1.0,0.2569154,-0.9373094,0.81771857,-0.921986,0,0,WELL-00001
1.0,0.25696537,-0.9373094,0.8177193,-0.921986,0,0,WELL-00001
1.0,0.2569841,-0.9373094,0.8177193,-0.921986,0,0,WELL-00001
1.0,0.2571028,-0.9373094,0.8177203,-0.9219862,0,0,WELL-00001
1.0,0.25715277,-0.9373094,0.8177208,-0.9219862,0,0,WELL-00001
1.0,0.25774303,-0.9373094,0.8177256,-0.9219868,0,0,WELL-00001
1.0,0.25777426,-0.9373094,0.8177259,-0.9219868,0,0,WELL-00001
1.0,0.2578586,-0.9373094,0.8177266,-0.9219868,0,0,WELL-00001
1.0,0.25790855,-0.9373094,0.8177271,-0.9219868,0,0,WELL-00001
1.0,0.25811157,-0.9373094,0.8177285,-0.9219868,0,0,WELL-00001
1.0,0.25831458,-0.9373094,0.81773025,-0.921987,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81773245,-0.9219872,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177356,-0.92198735,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177375,-0.92198735,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81773806,-0.9219876,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81773925,-0.9219876,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177402,-0.9219878,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.817741,-0.9219878,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81774217,-0.92198795,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177468,-0.9219882,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81774753,-0.9219882,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81774825,-0.92198837,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177485,-0.92198837,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177497,-0.92198837,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177497,-0.92198837,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177507,-0.92198855,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.8177536,-0.92198855,0,0,WELL-00001
1.0,0.25856754,-0.9373094,0.81775725,-0.92198896,0,0,WELL-00001
1.0,0.25856754,-0.9374699,0.8177582,-0.92198914,0,0,WELL-00001
1.0,0.25856754,-0.9375502,0.81775844,-0.92198914,0,0,WELL-00001
1.0,0.25856754,-0.9376304,0.8177587,-0.92198914,0,0,WELL-00001
1.0,0.25856754,-0.9385937,0.8177611,-0.92198914,0,0,WELL-00001
1.0,0.25856754,-0.938674,0.81776136,-0.92198914,0,0,WELL-00001
1.0,0.25856754,-0.9397977,0.81776404,-0.9219893,0,0,WELL-00001
1.0,0.25856754,-0.94076097,0.8177667,-0.92198974,0,0,WELL-00001
1.0,0.25856754,-0.94284797,0.81777185,-0.92199033,0,0,WELL-00001
1.0,0.25856754,-0.9430085,0.81777257,-0.9219905,0,0,WELL-00001
1.0,0.25856754,-0.94340986,0.8177733,-0.9219905,0,0,WELL-00001
1.0,0.25856754,-0.94365066,0.81777406,-0.9219905,0,0,WELL-00001
1.0,0.25856754,-0.94405204,0.8177748,-0.9219907,0,0,WELL-00001
1.0,0.25856754,-0.94485474,0.817777,-0.9219911,0,0,WELL-00001
1.0,0.25856754,-0.94493496,0.8177772,-0.9219911,0,0,WELL-00001
1.0,0.25856754,-0.94549686,0.81777865,-0.9219913,0,0,WELL-00001
1.0,0.25856754,-0.94581795,0.8177796,-0.92199147,0,0,WELL-00001
1.0,0.25856754,-0.94597846,0.8177796,-0.92199147,0,0,WELL-00001
1.0,0.25856754,-0.94662064,0.8177813,-0.9219917,0,0,WELL-00001
1.0,0.25856754,-0.94670093,0.8177818,-0.9219917,0,0,WELL-00001
1.0,0.25856754,-0.9472628,0.81778306,-0.9219919,0,0,WELL-00001
1.0,0.25856754,-0.9478247,0.81778425,-0.92199224,0,0,WELL-00001
1.0,0.25856754,-0.9493498,0.81778836,-0.92199284,0,0,WELL-00001
1.0,0.25856754,-0.9499117,0.8177896,-0.9219931,0,0,WELL-00001
1.0,0.25856754,-0.9503933,0.8177908,-0.9219931,0,0,WELL-00001
1.0,0.25856754,-0.9504736,0.8177913,-0.9219931,0,0,WELL-00001
1.0,0.25856754,-0.951196,0.817793,-0.92199343,0,0,WELL-00001
1.0,0.25856754,-0.9527211,0.81779665,-0.92199403,0,0,WELL-00001
1.0,0.25856754,-0.952962,0.8177976,-0.9219942,0,0,WELL-00001
1.0,0.25856754,-0.9539252,0.8177998,-0.92199445,0,0,WELL-00001
1.0,0.25856754,-0.9540857,0.81780005,-0.92199445,0,0,WELL-00001
1.0,0.25856754,-0.9546476,0.81780154,-0.9219948,0,0,WELL-00001
1.0,0.25856754,-0.9549687,0.8178025,-0.9219948,0,0,WELL-00001
1.0,0.25856754,-0.9552095,0.81780297,-0.9219948,0,0,WELL-00001
1.0,0.25856754,-0.9552095,0.81780297,-0.9219948,0,0,WELL-00001
1.0,0.25856754,-0.9559319,0.81780493,-0.9219952,0,0,WELL-00001
1.0,0.25856754,-0.9560122,0.8178052,-0.9219952,0,0,WELL-00001
1.0,0.25856754,-0.9580992,0.8178103,-0.921996,0,0,WELL-00001
1.0,0.25856754,-0.95834005,0.8178108,-0.9219962,0,0,WELL-00001
1.0,0.25856754,-0.9586611,0.8178117,-0.9219962,0,0,WELL-00001
1.0,0.25856754,-0.95898217,0.81781244,-0.9219962,0,0,WELL-00001
1.0,0.25856754,-0.96147054,0.81781876,-0.92199713,0,0,WELL-00001
1.0,0.25856754,-0.96267456,0.8178219,-0.9219977,0,0,WELL-00001
1.0,0.25856754,-0.9631562,0.8178234,-0.92199796,0,0,WELL-00001
1.0,0.25856754,-0.96411943,0.8178256,-0.92199814,0,0,WELL-00001
1.0,0.25856754,-0.96436024,0.8178261,-0.9219983,0,0,WELL-00001
1.0,0.25856754,-0.9646813,0.8178268,-0.9219983,0,0,WELL-00001
1.0,0.25856754,-0.96484184,0.8178273,-0.9219985,0,0,WELL-00001
1.0,0.25856754,-0.9660459,0.81783044,-0.9219989,0,0,WELL-00001
1.0,0.25856754,-0.9666881,0.81783193,-0.92199934,0,0,WELL-00001
1.0,0.25856754,-0.9685343,0.81783754,-0.9219999,0,0,WELL-00001
1.0,0.25856754,-0.968454,0.81783754,-0.9219999,0,0,WELL-00001
1.0,0.25856754,-0.9682935,0.817838,-0.9219999,0,0,WELL-00001
1.0,0.25856754,-0.9674908,0.8178399,-0.9220003,0,0,WELL-00001
1.0,0.25856754,-0.9666078,0.8178421,-0.92200047,0,0,WELL-00001
1.0,0.25856754,-0.9661262,0.8178434,-0.92200065,0,0,WELL-00001
1.0,0.25856754,-0.96516293,0.81784576,-0.92200124,0,0,WELL-00001
1.0,0.25856754,-0.9641997,0.8178482,-0.9220015,0,0,WELL-00001
1.0,0.25856754,-0.9637181,0.81784916,-0.92200166,0,0,WELL-00001
1.0,0.25856754,-0.9636378,0.81784946,-0.92200184,0,0,WELL-00001
1.0,0.25856754,-0.96275485,0.8178516,-0.922002,0,0,WELL-00001
1.0,0.25856754,-0.96203244,0.81785357,-0.92200243,0,0,WELL-00001
1.0,0.25856754,-0.96195215,0.8178538,-0.92200243,0,0,WELL-00001
1.0,0.25856754,-0.9594638,0.8178599,-0.9220032,0,0,WELL-00001
1.0,0.25856754,-0.95769787,0.8178643,-0.9220038,0,0,WELL-00001
1.0,0.25856754,-0.9556109,0.81786937,-0.9220046,0,0,WELL-00001
1.0,0.25856754,-0.9552095,0.8178704,-0.92200476,0,0,WELL-00001
1.0,0.25856754,-0.9546476,0.8178718,-0.922005,0,0,WELL-00001
1.0,0.25856754,-0.954166,0.81787276,-0.9220052,0,0,WELL-00001
1.0,0.25856754,-0.9536844,0.81787425,-0.92200536,0,0,WELL-00001
1.0,0.25856754,-0.9533633,0.81787497,-0.9220056,0,0,WELL-00001
1.0,0.25856754,-0.952962,0.8178757,-0.9220056,0,0,WELL-00001
1.0,0.25856754,-0.9524001,0.8178774,-0.9220058,0,0,WELL-00001
1.0,0.25856754,-0.9518382,0.81787884,-0.92200595,0,0,WELL-00001
1.0,0.25856754,-0.9510355,0.8178808,-0.92200613,0,0,WELL-00001
1.0,0.25856754,-0.9507144,0.8178815,-0.92200637,0,0,WELL-00001
1.0,0.25856754,-0.9504736,0.81788224,-0.92200655,0,0,WELL-00001
1.0,0.25856754,-0.9499117,0.81788373,-0.9220067,0,0,WELL-00001
1.0,0.25856754,-0.9488682,0.81788594,-0.92200714,0,0,WELL-00001
1.0,0.25856754,-0.9486274,0.81788665,-0.92200714,0,0,WELL-00001
1.0,0.25856754,-0.94670093,0.81789154,-0.9220079,0,0,WELL-00001
1.0,0.25856754,-0.9462193,0.81789273,-0.9220081,0,0,WELL-00001
1.0,0.25856754,-0.94517577,0.8178954,-0.9220085,0,0,WELL-00001
1.0,0.25856754,-0.94477445,0.8178961,-0.9220085,0,0,WELL-00001
1.0,0.25856754,-0.94421256,0.81789786,-0.9220087,0,0,WELL-00001
1.0,0.25856754,-0.94413227,0.81789786,-0.9220087,0,0,WELL-00001
1.0,0.25856754,-0.94397175,0.81789833,-0.9220087,0,0,WELL-00001
1.0,0.25856754,-0.94373095,0.8178988,-0.9220089,0,0,WELL-00001
1.0,0.25856754,-0.9435704,0.8178993,-0.9220089,0,0,WELL-00001
1.0,0.25856754,-0.9425269,0.81790173,-0.9220093,0,0,WELL-00001
1.0,0.25794291,-0.94132286,0.8179049,-0.9220099,0,0,WELL-00001
1.0,0.2577243,-0.9409215,0.81790584,-0.92201006,0,0,WELL-00001
1.0,0.25697786,-0.9395569,0.81790924,-0.9220105,0,0,WELL-00001
1.0,0.2566031,-0.9388345,0.81791097,-0.92201066,0,0,WELL-00001
1.0,0.25626266,-0.9382726,0.8179127,-0.92201084,0,0,WELL-00001
1.0,0.25613773,-0.9380318,0.8179132,-0.922011,0,0,WELL-00001
1.0,0.2553882,-0.9404399,0.8179166,-0.92201144,0,0,WELL-00001
1.0,0.2552008,-0.9420453,0.8179173,-0.9220116,0,0,WELL-00001
1.0,0.255079,-0.94308877,0.81791776,-0.9220118,0,0,WELL-00001
1.0,0.2545793,-0.9472628,0.8179202,-0.92201203,0,0,WELL-00001
1.0,0.25380164,-0.9537647,0.8179236,-0.9220124,0,0,WELL-00001
1.0,0.25370795,-0.9545674,0.8179241,-0.9220126,0,0,WELL-00001
1.0,0.2523369,-0.9666078,0.8179307,-0.9220136,0,0,WELL-00001
1.0,0.2523369,-0.9681329,0.8179319,-0.92201376,0,0,WELL-00001
1.0,0.2523369,-0.9676513,0.8179321,-0.92201376,0,0,WELL-00001
1.0,0.2523369,-0.9524803,0.817936,-0.92201436,0,0,WELL-00001
1.0,0.2523369,-0.94565743,0.81793797,-0.92201453,0,0,WELL-00001
1.0,0.2523369,-0.9383529,0.8179404,-0.92201495,0,0,WELL-00001
1.0,0.2523369,-0.9420453,0.8179416,-0.92201513,0,0,WELL-00001
1.0,0.2523369,-0.95721626,0.8179455,-0.9220157,0,0,WELL-00001
1.0,0.2523369,-0.9670894,0.8179494,-0.9220163,0,0,WELL-00001
1.0,0.2523369,-0.9655643,0.81795037,-0.9220165,0,0,WELL-00001
1.0,0.2523369,-0.9647616,0.81795084,-0.9220165,0,0,WELL-00001
1.0,0.2523369,-0.9637181,0.8179513,-0.9220167,0,0,WELL-00001
1.0,0.2523369,-0.96139026,0.8179526,-0.9220169,0,0,WELL-00001
1.0,0.2523369,-0.95801896,0.8179545,-0.9220171,0,0,WELL-00001
1.0,0.2523369,-0.9560122,0.81795573,-0.9220173,0,0,WELL-00001
1.0,0.2523369,-0.9554503,0.81795573,-0.9220173,0,0,WELL-00001
1.0,0.2523369,-0.9528817,0.81795716,-0.9220175,0,0,WELL-00001
1.0,0.2523369,-0.9446139,0.8179618,-0.92201805,0,0,WELL-00001
1.0,0.2523369,-0.94429284,0.8179618,-0.92201805,0,0,WELL-00001
1.0,0.2523369,-0.9406807,0.817964,-0.92201847,0,0,WELL-00001
1.0,0.2523369,-0.9385937,0.81796885,-0.92201924,0,0,WELL-00001
1.0,0.2523369,-0.9392358,0.8179706,-0.9220194,0,0,WELL-00001
1.0,0.2523369,-0.9406807,0.817974,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.9408412,0.81797445,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.9408412,0.81797445,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.9409215,0.81797445,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.9410018,0.8179747,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.9410018,0.8179749,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.9412426,0.8179754,-0.92202,0,0,WELL-00001
1.0,0.2523369,-0.94188476,0.8179769,-0.92202044,0,0,WELL-00001
1.0,0.2523369,-0.9420453,0.81797737,-0.92202044,0,0,WELL-00001
1.0,0.2523369,-0.94260716,0.81797886,-0.9220206,0,0,WELL-00001
1.0,0.2523369,-0.94284797,0.81797934,-0.9220206,0,0,WELL-00001
1.0,0.2523369,-0.94340986,0.81798077,-0.9220208,0,0,WELL-00001
1.0,0.2523369,-0.94421256,0.817983,-0.9220214,0,0,WELL-00001
1.0,0.2523369,-0.9443731,0.817983,-0.9220214,0,0,WELL-00001
1.0,0.2523369,-0.94477445,0.8179839,-0.9220214,0,0,WELL-00001
1.0,0.2523369,-0.94501525,0.81798464,-0.9220214,0,0,WELL-00001
1.0,0.2523369,-0.9464601,0.81798834,-0.922022,0,0,WELL-00001
1.0,0.2523369,-0.94654036,0.8179886,-0.922022,0,0,WELL-00001
1.0,0.2523369,-0.94662064,0.8179888,-0.922022,0,0,WELL-00001
1.0,0.2523369,-0.94758385,0.81799126,-0.9220226,0,0,WELL-00001
1.0,0.2523369,-0.9477444,0.8179915,-0.9220226,0,0,WELL-00001
1.0,0.2523369,-0.9493498,0.8179956,-0.9220232,0,0,WELL-00001
1.0,0.2523369,-0.9514368,0.81800073,-0.9220238,0,0,WELL-00001
1.0,0.2523369,-0.9517579,0.81800145,-0.92202395,0,0,WELL-00001
1.0,0.2523369,-0.9519184,0.8180019,-0.92202395,0,0,WELL-00001
1.0,0.2523369,-0.9519987,0.8180019,-0.92202395,0,0,WELL-00001
1.0,0.2523369,-0.952079,0.81800216,-0.92202413,0,0,WELL-00001
1.0,0.2523369,-0.9521592,0.8180024,-0.92202413,0,0,WELL-00001
1.0,0.2523369,-0.9523198,0.81800294,-0.92202413,0,0,WELL-00001
1.0,0.2523369,-0.9524001,0.81800294,-0.92202413,0,0,WELL-00001
1.0,0.2523369,-0.9533633,0.8180053,-0.92202455,0,0,WELL-00001
1.0,0.2523369,-0.9534436,0.81800556,-0.92202455,0,0,WELL-00001
1.0,0.2523369,-0.9535238,0.8180058,-0.92202455,0,0,WELL-00001
1.0,0.2523369,-0.9540857,0.8180073,-0.9220247,0,0,WELL-00001
1.0,0.2523369,-0.9543265,0.81800777,-0.9220249,0,0,WELL-00001
1.0,0.2523369,-0.9546476,0.8180087,-0.92202514,0,0,WELL-00001
1.0,0.2523369,-0.9547279,0.818009,-0.92202514,0,0,WELL-00001
1.0,0.2523369,-0.956253,0.81801265,-0.9220257,0,0,WELL-00001
1.0,0.2523369,-0.95745707,0.81801534,-0.9220261,0,0,WELL-00001
1.0,0.2523369,-0.95769787,0.81801605,-0.9220261,0,0,WELL-00001
1.0,0.2523369,-0.9579387,0.81801677,-0.9220263,0,0,WELL-00001
1.0,0.2523369,-0.95834005,0.8180177,-0.9220263,0,0,WELL-00001
1.0,0.2523369,-0.9584203,0.818018,-0.9220263,0,0,WELL-00001
1.0,0.2523369,-0.9589019,0.818019,-0.9220265,0,0,WELL-00001
1.0,0.2523369,-0.95978487,0.8180214,-0.9220269,0,0,WELL-00001
1.0,0.2523369,-0.95994544,0.81802166,-0.92202705,0,0,WELL-00001
1.0,0.2523369,-0.96010596,0.81802213,-0.92202705,0,0,WELL-00001
1.0,0.2523369,-0.96018624,0.8180224,-0.92202705,0,0,WELL-00001
1.0,0.2523369,-0.96066785,0.81802356,-0.92202705,0,0,WELL-00001
1.0,0.2523369,-0.96139026,0.8180253,-0.92202747,0,0,WELL-00001
1.0,0.2523369,-0.96331674,0.8180299,-0.92202824,0,0,WELL-00001
1.0,0.2523369,-0.9647616,0.8180336,-0.92202866,0,0,WELL-00001
1.0,0.2523369,-0.9652432,0.81803477,-0.92202884,0,0,WELL-00001
1.0,0.2523369,-0.9658854,0.81803626,-0.922029,0,0,WELL-00001
1.0,0.2523369,-0.9667683,0.81803864,-0.92202944,0,0,WELL-00001
1.0,0.2523369,-0.9679724,0.81804156,-0.9220298,0,0,WELL-00001
1.0,0.2523369,-0.9681329,0.8180421,-0.92203003,0,0,WELL-00001
1.0,0.2523369,-0.9685343,0.81804305,-0.9220302,0,0,WELL-00001
1.0,0.2523369,-0.9686145,0.8180433,-0.9220302,0,0,WELL-00001
1.0,0.2523369,-0.96243376,0.8180467,-0.92203057,0,0,WELL-00001
1.0,0.2523369,-0.96163106,0.81804717,-0.9220308,0,0,WELL-00001
1.0,0.2523369,-0.96139026,0.81804717,-0.9220308,0,0,WELL-00001
1.0,0.2523369,-0.95954406,0.8180482,-0.9220308,0,0,WELL-00001
1.0,0.2523369,-0.9556109,0.8180503,-0.92203116,0,0,WELL-00001
1.0,0.2523369,-0.9551292,0.81805056,-0.92203116,0,0,WELL-00001
1.0,0.2523369,-0.9548082,0.8180508,-0.92203116,0,0,WELL-00001
1.0,0.2523369,-0.9514368,0.81805277,-0.9220314,0,0,WELL-00001
1.0,0.2523369,-0.951196,0.81805277,-0.9220314,0,0,WELL-00001
1.0,0.2523369,-0.9506341,0.818053,-0.9220314,0,0,WELL-00001
1.0,0.2523369,-0.9487879,0.81805396,-0.9220316,0,0,WELL-00001
1.0,0.2523369,-0.94670093,0.818055,-0.92203194,0,0,WELL-00001
1.0,0.2523369,-0.94284797,0.8180574,-0.9220322,0,0,WELL-00001
1.0,0.2523369,-0.9422861,0.8180574,-0.9220322,0,0,WELL-00001
1.0,0.2523369,-0.9389148,0.8180593,-0.92203254,0,0,WELL-00001
1.0,0.2523369,-0.9383529,0.8180598,-0.92203254,0,0,WELL-00001
1.0,0.2523369,-0.94413227,0.818062,-0.9220327,0,0,WELL-00001
1.0,0.2523369,-0.94565743,0.8180625,-0.92203295,0,0,WELL-00001
1.0,0.2523369,-0.9514368,0.818064,-0.92203313,0,0,WELL-00001
1.0,0.2523369,-0.96082836,0.81806666,-0.92203355,0,0,WELL-00001
1.0,0.2523369,-0.9645208,0.8180676,-0.9220337,0,0,WELL-00001
1.0,0.2523369,-0.9681329,0.81806856,-0.9220339,0,0,WELL-00001
1.0,0.2523369,-0.9686145,0.8180688,-0.9220339,0,0,WELL-00001
1.0,0.2523369,-0.9678921,0.81807005,-0.9220339,0,0,WELL-00001
1.0,0.2523369,-0.9674105,0.81807077,-0.9220341,0,0,WELL-00001
1.0,0.2523369,-0.9666078,0.81807226,-0.9220343,0,0,WELL-00001
1.0,0.2523369,-0.9662867,0.81807274,-0.9220345,0,0,WELL-00001
1.0,0.2523369,-0.96620643,0.81807274,-0.9220345,0,0,WELL-00001
1.0,0.2523369,-0.9661262,0.818073,-0.9220345,0,0,WELL-00001
1.0,0.2523369,-0.9658854,0.81807345,-0.9220345,0,0,WELL-00001
1.0,0.2523369,-0.96516293,0.81807464,-0.9220347,0,0,WELL-00001
1.0,0.2523369,-0.96387863,0.81807685,-0.9220351,0,0,WELL-00001
1.0,0.2523369,-0.9636378,0.8180771,-0.9220351,0,0,WELL-00001
1.0,0.2523369,-0.9631562,0.8180778,-0.9220351,0,0,WELL-00001
1.0,0.2523369,-0.9623535,0.8180793,-0.9220353,0,0,WELL-00001
1.0,0.2523369,-0.9621127,0.81807953,-0.92203546,0,0,WELL-00001
1.0,0.2523369,-0.96106917,0.8180815,-0.9220357,0,0,WELL-00001
1.0,0.2523369,-0.9602665,0.8180827,-0.9220359,0,0,WELL-00001
1.0,0.2523369,-0.96018624,0.8180829,-0.9220359,0,0,WELL-00001
1.0,0.2523369,-0.96002567,0.81808317,-0.9220359,0,0,WELL-00001
1.0,0.2523369,-0.95930326,0.8180844,-0.92203605,0,0,WELL-00001
1.0,0.2523369,-0.95914274,0.81808466,-0.92203605,0,0,WELL-00001
1.0,0.2523369,-0.95858085,0.8180856,-0.9220363,0,0,WELL-00001
1.0,0.2523369,-0.95801896,0.8180863,-0.92203647,0,0,WELL-00001
1.0,0.2523369,-0.9556911,0.81809026,-0.92203707,0,0,WELL-00001
1.0,0.2523369,-0.9554503,0.81809074,-0.92203707,0,0,WELL-00001
1.0,0.2523369,-0.954166,0.8180929,-0.9220374,0,0,WELL-00001
1.0,0.2523369,-0.9536844,0.81809366,-0.9220374,0,0,WELL-00001
1.0,0.2523369,-0.9530422,0.8180946,-0.9220376,0,0,WELL-00001
1.0,0.2523369,-0.9507947,0.8180985,-0.9220382,0,0,WELL-00001
1.0,0.2523369,-0.9506341,0.81809896,-0.9220382,0,0,WELL-00001
1.0,0.2523369,-0.9496709,0.81810045,-0.92203844,0,0,WELL-00001
1.0,0.2523369,-0.9488682,0.8181019,-0.9220386,0,0,WELL-00001
1.0,0.2523369,-0.94678116,0.81810504,-0.9220392,0,0,WELL-00001
1.0,0.2523369,-0.94662064,0.81810534,-0.9220392,0,0,WELL-00001
1.0,0.2523369,-0.94501525,0.8181082,-0.92203957,0,0,WELL-00001
1.0,0.2523369,-0.9430085,0.8181114,-0.92204016,0,0,WELL-00001
1.0,0.2523369,-0.9406807,0.8181153,-0.92204076,0,0,WELL-00001
1.0,0.2523369,-0.9401188,0.81811625,-0.92204076,0,0,WELL-00001
1.0,0.2523369,-0.9392358,0.81811774,-0.92204094,0,0,WELL-00001
1.0,0.2523369,-0.9383529,0.81811917,-0.92204136,0,0,WELL-00001
1.0,0.2523369,-0.9378712,0.8181201,-0.92204136,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181214,-0.92204154,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181223,-0.9220417,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.81812865,-0.9220427,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181318,-0.9220431,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181318,-0.9220431,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181362,-0.9220437,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181379,-0.92204386,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.81813866,-0.9220441,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181408,-0.92204446,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.8181423,-0.9220447,0,0,WELL-00001
1.0,0.2523369,-0.9373094,0.81814325,-0.9220447,0,0,WELL-00001
